time,pelvis_tz,pelvis_ty,pelvis_tx,pelvis_tilt,pelvis_list,pelvis_rotation,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r_translation3,knee_angle_r_translation2,knee_angle_r_translation1,knee_angle_r,knee_angle_r_rotation2,knee_angle_r_rotation3,ankle_angle_r,subtalar_angle_r,mtp_angle_r,knee_angle_r_beta_translation2,knee_angle_r_beta_translation1,knee_angle_r_beta_rotation1,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l_translation3,knee_angle_l_translation2,knee_angle_l_translation1,knee_angle_l,knee_angle_l_rotation2,knee_angle_l_rotation3,ankle_angle_l,subtalar_angle_l,mtp_angle_l,knee_angle_l_beta_translation2,knee_angle_l_beta_translation1,knee_angle_l_beta_rotation1,L5_S1_FE,L5_S1_LB,L5_S1_AR,T12_L1_FE,T12_L1_LB,T12_L1_AR,T1_head_neck_FE,T1_head_neck_LB,T1_head_neck_AR,sternoclavicular_r2_r,sternoclavicular_r3_r,unrotscap_r3_r,unrotscap_r2_r,acromioclavicular_r2_r,acromioclavicular_r3_r,acromioclavicular_r1_r,unrothum_r1_r,unrothum_r3_r,unrothum_r2_r,elv_angle_r,shoulder_elv_r,shoulder1_r2_r,shoulder_rot_r,elbow_flexion_r,pro_sup_r,deviation_r,flexion_r,wrist_hand_r1_r,wrist_hand_r3_r,sternoclavicular_r2_l,sternoclavicular_r3_l,unrotscap_r3_l,unrotscap_r2_l,acromioclavicular_r2_l,acromioclavicular_r3_l,acromioclavicular_r1_l,unrothum_r1_l,unrothum_r3_l,unrothum_r2_l,elv_angle_l,shoulder_elv_l,shoulder1_r2_l,shoulder_rot_l,elbow_flexion_l,pro_sup_l,deviation_l,flexion_l,wrist_hand_r1_l,wrist_hand_r3_l
1.91,0.016314,-0.024727,2.391766,0.016657,0.012399,0.024994,-0.234476,0.06049,-0.088308,0.000478,0.000453,0.000231,0.078309,0.005981,0.027908,0.230085,0.0,0.0,-0.014585,0.051041,0.004711,0.46134,0.014161,0.004007,-0.001302,-0.001191,0.000565,0.212112,0.015081,-0.07099,0.105444,0.0,0.0,-0.02064,0.047827,-0.036915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088398,0.037441,-0.037441,0.088398,-0.017899,0.144652,0.06502,-0.06502,-0.144652,0.017899,-0.031423,0.365281,0.031423,0.216265,0.695202,-0.135197,0.002285,0.0,0.003096,0.0,-0.099047,0.041952,-0.041952,0.099047,-0.020055,0.162077,0.072853,-0.072853,-0.162077,0.020055,-0.782442,0.409284,0.782442,0.384576,0.532319,-0.293269,0.002285,0.0,0.003096,0.0
1.92,0.015986,-0.027741,2.404115,0.009378,0.009168,0.021645,-0.237946,0.06257,-0.08767,0.000509,0.000481,0.000245,0.083251,0.006343,0.029601,0.235101,0.0,0.0,-0.014818,0.050941,0.00385,0.459481,0.011613,0.009547,-0.000944,-0.000871,0.000427,0.153151,0.011259,-0.052704,0.109546,0.0,0.0,-0.018037,0.049368,-0.014083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088253,0.03738,-0.03738,0.088253,-0.017869,0.144415,0.064913,-0.064913,-0.144415,0.017869,-0.001827,0.364682,0.001827,0.226367,0.692525,-0.142588,0.002285,0.0,0.003096,0.0,-0.100046,0.042375,-0.042375,0.100046,-0.020257,0.163712,0.073587,-0.073587,-0.163712,0.020257,-0.79892,0.413411,0.79892,0.372672,0.5321,-0.304507,0.002285,0.0,0.003096,0.0
1.93,0.015657,-0.030561,2.416657,0.005785,0.009404,0.019028,-0.244865,0.061015,-0.092032,0.000552,0.00052,0.000264,0.090096,0.006842,0.031933,0.247883,0.0,0.0,-0.015139,0.050799,0.002565,0.452652,0.012264,0.015105,-0.000601,-0.000564,0.000285,0.097965,0.007411,-0.034595,0.101409,0.0,0.0,-0.015506,0.050634,0.000958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08839,0.037438,-0.037438,0.08839,-0.017897,0.144638,0.065014,-0.065014,-0.144638,0.017897,0.005201,0.365245,-0.005201,0.22455,0.698323,-0.143836,0.002285,0.0,0.003096,0.0,-0.100329,0.042494,-0.042494,0.100329,-0.020314,0.164174,0.073795,-0.073795,-0.164174,0.020314,-0.802903,0.414579,0.802903,0.377902,0.521574,-0.30484,0.002285,0.0,0.003096,0.0
1.94,0.01509,-0.03343,2.429278,0.000446,0.008929,0.017899,-0.248749,0.06034,-0.096027,0.00061,0.000572,0.000289,0.099354,0.007511,0.035063,0.256924,0.0,0.0,-0.015571,0.050604,0.00066,0.451622,0.013246,0.020503,-0.000342,-0.000329,0.00017,0.056671,0.004373,-0.0204,0.097418,0.0,0.0,-0.013561,0.051461,0.00781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087894,0.037228,-0.037228,0.087894,-0.017797,0.143826,0.064649,-0.064649,-0.143826,0.017797,0.030977,0.363196,-0.030977,0.229259,0.696021,-0.150216,0.002285,0.0,0.003096,0.0,-0.100991,0.042775,-0.042775,0.100991,-0.020449,0.165258,0.074282,-0.074282,-0.165258,0.020449,-0.813804,0.417317,0.813804,0.372402,0.516275,-0.305717,0.002285,0.0,0.003096,0.0
1.95,0.014645,-0.036201,2.442078,-0.005577,0.007006,0.015527,-0.251305,0.060566,-0.09672,0.000671,0.000627,0.000315,0.109163,0.008212,0.038349,0.258661,0.0,0.0,-0.016026,0.050391,-0.001566,0.455138,0.012332,0.023414,-0.000183,-0.000184,9.6e-05,0.031529,0.002461,-0.011482,0.101805,0.0,0.0,-0.012357,0.051912,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087464,0.037045,-0.037045,0.087464,-0.01771,0.143122,0.064332,-0.064332,-0.143122,0.01771,0.050093,0.361418,-0.050093,0.233767,0.694288,-0.156304,0.002285,0.0,0.003096,0.0,-0.101422,0.042958,-0.042958,0.101422,-0.020536,0.165964,0.074599,-0.074599,-0.165964,0.020536,-0.818336,0.419098,0.818336,0.374293,0.506656,-0.306023,0.002285,0.0,0.003096,0.0
1.96,0.014363,-0.038859,2.454927,-0.009976,0.009533,0.01053,-0.250123,0.054388,-0.102158,0.000801,0.000743,0.000369,0.130047,0.009679,0.045241,0.271913,0.0,0.0,-0.016988,0.049919,-0.007002,0.459801,0.015624,0.017953,-0.000118,-0.000124,6.5e-05,0.02117,0.00166,-0.007747,0.105985,0.0,0.0,-0.011857,0.052086,0.010447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087053,0.036871,-0.036871,0.087053,-0.017626,0.14245,0.06403,-0.06403,-0.14245,0.017626,0.055353,0.359721,-0.055353,0.231471,0.697553,-0.157146,0.002285,0.0,0.003096,0.0,-0.101326,0.042917,-0.042917,0.101326,-0.020516,0.165806,0.074529,-0.074529,-0.165806,0.020516,-0.822708,0.418701,0.822708,0.377869,0.496613,-0.306275,0.002285,0.0,0.003096,0.0
1.97,0.013875,-0.041034,2.468214,-0.011706,0.010486,0.006647,-0.254939,0.050451,-0.102052,0.000895,0.000827,0.000407,0.145179,0.010719,0.050149,0.272149,0.0,0.0,-0.017676,0.049561,-0.011516,0.463218,0.017903,0.013525,-0.000135,-0.000139,7.3e-05,0.023758,0.00186,-0.008683,0.113146,0.0,0.0,-0.011982,0.052043,0.010361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.086376,0.036585,-0.036585,0.086376,-0.017489,0.141343,0.063533,-0.063533,-0.141343,0.017489,0.056395,0.356925,-0.056395,0.23219,0.697357,-0.157248,0.002285,0.0,0.003096,0.0,-0.101536,0.043006,-0.043006,0.101536,-0.020559,0.166151,0.074684,-0.074684,-0.166151,0.020559,-0.82443,0.41957,0.82443,0.378466,0.488964,-0.306849,0.002285,0.0,0.003096,0.0
1.98,0.013354,-0.042871,2.481528,-0.013596,0.013267,0.003378,-0.259398,0.044332,-0.103204,0.000992,0.000914,0.000446,0.160906,0.011779,0.055172,0.27564,0.0,0.0,-0.018385,0.049176,-0.016703,0.467174,0.022153,0.014955,-0.000214,-0.000212,0.000111,0.036324,0.002829,-0.013199,0.112525,0.0,0.0,-0.012587,0.051829,0.009703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.085411,0.036176,-0.036176,0.085411,-0.017294,0.139763,0.062822,-0.062822,-0.139763,0.017294,0.089801,0.352935,-0.089801,0.243643,0.686736,-0.158972,0.002285,0.0,0.003096,0.0,-0.10229,0.043325,-0.043325,0.10229,-0.020712,0.167384,0.075238,-0.075238,-0.167384,0.020712,-0.834098,0.422684,0.834098,0.380877,0.47878,-0.310041,0.002285,0.0,0.003096,0.0
1.99,0.012874,-0.044306,2.495278,-0.012656,0.016937,-0.00057,-0.266476,0.0367,-0.103738,0.001093,0.001004,0.000486,0.177541,0.012878,0.0604,0.273787,0.0,0.0,-0.019127,0.048753,-0.022723,0.468992,0.026781,0.015713,-0.000359,-0.000345,0.000178,0.059391,0.004577,-0.021352,0.115958,0.0,0.0,-0.01369,0.05141,0.007481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.084354,0.035728,-0.035728,0.084354,-0.01708,0.138034,0.062045,-0.062045,-0.138034,0.01708,0.090255,0.348569,-0.090255,0.243879,0.685181,-0.159327,0.002285,0.0,0.003096,0.0,-0.102355,0.043353,-0.043353,0.102355,-0.020725,0.167491,0.075286,-0.075286,-0.167491,0.020725,-0.836331,0.422954,0.836331,0.381452,0.470824,-0.310636,0.002285,0.0,0.003096,0.0
2.0,0.012162,-0.04559,2.509236,-0.011136,0.019166,-0.00337,-0.272517,0.030209,-0.105349,0.001214,0.001112,0.000532,0.197452,0.01416,0.066545,0.271087,0.0,0.0,-0.020003,0.048227,-0.030626,0.470585,0.030609,0.024953,-0.000561,-0.000528,0.000268,0.091585,0.00695,-0.032438,0.12539,0.0,0.0,-0.015208,0.050768,0.002272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083263,0.035266,-0.035266,0.083263,-0.016859,0.136249,0.061243,-0.061243,-0.136249,0.016859,0.090649,0.344062,-0.090649,0.244724,0.68349,-0.159544,0.002285,0.0,0.003096,0.0,-0.102392,0.043368,-0.043368,0.102392,-0.020732,0.167551,0.075313,-0.075313,-0.167551,0.020732,-0.83907,0.423107,0.83907,0.382964,0.463154,-0.311156,0.002285,0.0,0.003096,0.0
2.01,0.011424,-0.046445,2.523578,-0.00827,0.023059,-0.00683,-0.279025,0.021235,-0.109264,0.001343,0.001227,0.00058,0.218983,0.015506,0.073051,0.265384,0.0,0.0,-0.020936,0.047635,-0.039997,0.469797,0.036247,0.03152,-0.000759,-0.000705,0.000352,0.123226,0.009204,-0.043005,0.121942,0.0,0.0,-0.016675,0.050076,-0.005124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.082059,0.034756,-0.034756,0.082059,-0.016615,0.134278,0.060357,-0.060357,-0.134278,0.016615,0.090199,0.339084,-0.090199,0.245465,0.680394,-0.159854,0.002285,0.0,0.003096,0.0,-0.102355,0.043353,-0.043353,0.102355,-0.020725,0.16749,0.075285,-0.075285,-0.16749,0.020725,-0.841551,0.422951,0.841551,0.384271,0.456082,-0.311562,0.002285,0.0,0.003096,0.0
2.02,0.01054,-0.047211,2.53815,-0.006154,0.025599,-0.009006,-0.283806,0.013662,-0.11311,0.001479,0.00135,0.00063,0.24207,0.016902,0.07987,0.253244,0.0,0.0,-0.021919,0.046974,-0.050956,0.468726,0.04141,0.040186,-0.00095,-0.000876,0.000429,0.154093,0.011323,-0.053005,0.132362,0.0,0.0,-0.018079,0.049345,-0.014394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.080818,0.03423,-0.03423,0.080818,-0.016364,0.132247,0.059444,-0.059444,-0.132247,0.016364,0.089343,0.333956,-0.089343,0.246677,0.676718,-0.160122,0.002285,0.0,0.003096,0.0,-0.102378,0.043363,-0.043363,0.102378,-0.020729,0.167528,0.075303,-0.075303,-0.167528,0.020729,-0.845049,0.423049,0.845049,0.387337,0.451406,-0.311637,0.002285,0.0,0.003096,0.0
2.03,0.009619,-0.047766,2.552794,-0.005752,0.028795,-0.012208,-0.284856,0.004531,-0.116279,0.001628,0.001485,0.000683,0.267837,0.018401,0.087291,0.237869,0.0,0.0,-0.022994,0.046206,-0.064249,0.467563,0.047539,0.048315,-0.00109,-0.001001,0.000485,0.176936,0.012838,-0.060211,0.119085,0.0,0.0,-0.0191,0.048769,-0.022494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079743,0.033775,-0.033775,0.079743,-0.016146,0.130489,0.058654,-0.058654,-0.130489,0.016146,0.087881,0.329515,-0.087881,0.247594,0.671585,-0.160441,0.002285,0.0,0.003096,0.0,-0.102316,0.043336,-0.043336,0.102316,-0.020717,0.167426,0.075257,-0.075257,-0.167426,0.020717,-0.847689,0.422791,0.847689,0.389121,0.44702,-0.311887,0.002285,0.0,0.003096,0.0
2.04,0.008643,-0.048115,2.567452,-0.005348,0.032827,-0.016576,-0.283053,-0.006502,-0.118463,0.001798,0.00164,0.000742,0.297868,0.020066,0.09569,0.220169,0.0,0.0,-0.024216,0.04527,-0.08108,0.463159,0.05329,0.054701,-0.00115,-0.001055,0.000508,0.18691,0.013486,-0.063307,0.080315,0.0,0.0,-0.019541,0.048508,-0.026348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.078424,0.033217,-0.033217,0.078424,-0.015879,0.128331,0.057684,-0.057684,-0.128331,0.015879,0.084959,0.324066,-0.084959,0.249458,0.665147,-0.160611,0.002285,0.0,0.003096,0.0,-0.102471,0.043402,-0.043402,0.102471,-0.020748,0.16768,0.075371,-0.075371,-0.16768,0.020748,-0.851097,0.423431,0.851097,0.391926,0.444256,-0.311859,0.002285,0.0,0.003096,0.0
2.05,0.00753,-0.04809,2.582297,-0.006725,0.037167,-0.020687,-0.27659,-0.018228,-0.121519,0.001984,0.001813,0.000805,0.331804,0.021839,0.104862,0.199231,0.0,0.0,-0.025555,0.044164,-0.101722,0.454034,0.058374,0.059289,-0.001135,-0.001042,0.000502,0.184409,0.013324,-0.062534,0.034066,0.0,0.0,-0.01943,0.048574,-0.025364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.078688,0.033328,-0.033328,0.078688,-0.015933,0.128762,0.057878,-0.057878,-0.128762,0.015933,0.065026,0.325156,-0.065026,0.25492,0.665155,-0.160492,0.002285,0.0,0.003096,0.0,-0.101694,0.043073,-0.043073,0.101694,-0.020591,0.166409,0.0748,-0.0748,-0.166409,0.020591,-0.862129,0.420223,0.862129,0.392041,0.442481,-0.314246,0.002285,0.0,0.003096,0.0
2.06,0.006364,-0.047977,2.597648,-0.008694,0.041832,-0.024613,-0.267195,-0.031002,-0.126194,0.002183,0.002002,0.00087,0.369753,0.023684,0.114725,0.173754,0.0,0.0,-0.026998,0.042868,-0.126696,0.441899,0.062615,0.05734,-0.001109,-0.001018,0.000492,0.180085,0.013044,-0.061192,-0.00787,0.0,0.0,-0.019239,0.048687,-0.02369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.077508,0.032829,-0.032829,0.077508,-0.015694,0.126831,0.05701,-0.05701,-0.126831,0.015694,0.056684,0.320279,-0.056684,0.254224,0.658468,-0.160901,0.002285,0.0,0.003096,0.0,-0.101507,0.042993,-0.042993,0.101507,-0.020553,0.166102,0.074662,-0.074662,-0.166102,0.020553,-0.863598,0.419448,0.863598,0.391669,0.444202,-0.314678,0.002285,0.0,0.003096,0.0
2.07,0.005633,-0.047703,2.612317,-0.010876,0.044833,-0.030854,-0.251359,-0.042896,-0.128014,0.002411,0.002226,0.000942,0.415512,0.02571,0.126076,0.145888,0.0,0.0,-0.028657,0.04123,-0.159228,0.43568,0.062742,0.043936,-0.00116,-0.001064,0.000512,0.188519,0.013589,-0.063803,-0.036898,0.0,0.0,-0.019611,0.048466,-0.026988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.076156,0.032256,-0.032256,0.076156,-0.01542,0.124619,0.056015,-0.056015,-0.124619,0.01542,0.052855,0.314693,-0.052855,0.255511,0.648415,-0.161281,0.002285,0.0,0.003096,0.0,-0.101258,0.042888,-0.042888,0.101258,-0.020503,0.165695,0.074479,-0.074479,-0.165695,0.020503,-0.865616,0.418419,0.865616,0.393665,0.442127,-0.314815,0.002285,0.0,0.003096,0.0
2.08,0.004809,-0.047151,2.627027,-0.011751,0.046739,-0.036434,-0.233321,-0.054451,-0.132198,0.002641,0.002464,0.001013,0.465328,0.027662,0.137777,0.110104,0.0,0.0,-0.030358,0.03936,-0.197335,0.432886,0.062474,0.028351,-0.001259,-0.001153,0.000549,0.205015,0.014638,-0.068846,-0.055055,0.0,0.0,-0.020333,0.048022,-0.033822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075819,0.032113,-0.032113,0.075819,-0.015352,0.124068,0.055767,-0.055767,-0.124068,0.015352,0.02442,0.3133,-0.02442,0.255007,0.645786,-0.160554,0.002285,0.0,0.003096,0.0,-0.100077,0.042388,-0.042388,0.100077,-0.020263,0.163762,0.07361,-0.07361,-0.163762,0.020263,-0.86499,0.413538,0.86499,0.395374,0.442981,-0.322544,0.002285,0.0,0.003096,0.0
2.09,0.00379,-0.046361,2.641608,-0.011876,0.049162,-0.040794,-0.212533,-0.066456,-0.134331,0.002868,0.002715,0.001081,0.519375,0.029477,0.149717,0.067567,0.0,0.0,-0.032073,0.037238,-0.241456,0.43238,0.063724,0.011647,-0.001404,-0.001282,0.000603,0.229248,0.016133,-0.076103,-0.070525,0.0,0.0,-0.021375,0.047345,-0.044755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074552,0.031577,-0.031577,0.074552,-0.015095,0.121994,0.054835,-0.054835,-0.121994,0.015095,0.020409,0.308064,-0.020409,0.256097,0.633512,-0.161058,0.002285,0.0,0.003096,0.0,-0.099611,0.04219,-0.04219,0.099611,-0.020169,0.162999,0.073267,-0.073267,-0.162999,0.020169,-0.866177,0.411612,0.866177,0.397161,0.442513,-0.322481,0.002285,0.0,0.003096,0.0
2.1,0.002527,-0.045565,2.655917,-0.011833,0.053912,-0.042867,-0.185426,-0.084258,-0.143883,0.003102,0.002999,0.001151,0.582584,0.031195,0.162718,0.0219,0.0,0.0,-0.0339,0.034648,-0.296173,0.433766,0.068456,0.001756,-0.001566,-0.001428,0.000661,0.257023,0.01778,-0.084201,-0.071358,0.0,0.0,-0.022546,0.046532,-0.058537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.073245,0.031023,-0.031023,0.073245,-0.014831,0.119856,0.053875,-0.053875,-0.119856,0.014831,0.010664,0.302666,-0.010664,0.259011,0.620655,-0.161384,0.002285,0.0,0.003096,0.0,-0.098835,0.041862,-0.041862,0.098835,-0.020012,0.16173,0.072696,-0.072696,-0.16173,0.020012,-0.861082,0.408406,0.861082,0.393736,0.446111,-0.324409,0.002285,0.0,0.003096,0.0
2.11,0.000796,-0.044413,2.66999,-0.010844,0.059516,-0.042147,-0.158761,-0.102441,-0.151066,0.003294,0.003267,0.001208,0.644446,0.032452,0.174471,-0.033805,0.0,0.0,-0.035494,0.032017,-0.352411,0.43641,0.077228,0.000462,-0.001759,-0.001605,0.000729,0.291027,0.019694,-0.0938,-0.052952,0.0,0.0,-0.023941,0.045487,-0.077124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.072797,0.030833,-0.030833,0.072797,-0.01474,0.119122,0.053545,-0.053545,-0.119122,0.01474,-0.021006,0.300812,0.021006,0.25794,0.617033,-0.158895,0.002285,0.0,0.003096,0.0,-0.097436,0.041269,-0.041269,0.097436,-0.019729,0.159441,0.071667,-0.071667,-0.159441,0.019729,-0.849303,0.402626,0.849303,0.403494,0.44272,-0.328378,0.002285,0.0,0.003096,0.0
2.12,-0.001059,-0.042936,2.683812,-0.006726,0.068532,-0.040579,-0.132958,-0.12459,-0.157047,0.003453,0.003537,0.001259,0.709114,0.03332,0.185769,-0.086138,0.0,0.0,-0.036946,0.02918,-0.413456,0.43093,0.090831,0.002933,-0.001896,-0.001731,0.000775,0.315616,0.021008,-0.100529,-0.036159,0.0,0.0,-0.024922,0.044698,-0.091668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071572,0.030314,-0.030314,0.071572,-0.014492,0.117118,0.052644,-0.052644,-0.117118,0.014492,-0.027803,0.29575,0.027803,0.263798,0.602105,-0.158192,0.002285,0.0,0.003096,0.0,-0.096899,0.041042,-0.041042,0.096899,-0.01962,0.158563,0.071273,-0.071273,-0.158563,0.01962,-0.842734,0.400409,0.842734,0.401237,0.448064,-0.328812,0.002285,0.0,0.003096,0.0
2.13,-0.003147,-0.041303,2.697133,-0.003969,0.075356,-0.037498,-0.104762,-0.143214,-0.159934,0.003566,0.003787,0.001298,0.771459,0.033731,0.195743,-0.145133,0.0,0.0,-0.038136,0.02638,-0.47398,0.423241,0.103101,0.009301,-0.002001,-0.001829,0.000811,0.335123,0.022007,-0.105741,-0.01217,0.0,0.0,-0.025684,0.044053,-0.103829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070286,0.02977,-0.02977,0.070286,-0.014231,0.115014,0.051698,-0.051698,-0.115014,0.014231,-0.050485,0.290437,0.050485,0.261496,0.591568,-0.153827,0.002285,0.0,0.003096,0.0,-0.096264,0.040773,-0.040773,0.096264,-0.019492,0.157524,0.070806,-0.070806,-0.157524,0.019492,-0.82188,0.397785,0.82188,0.41596,0.449443,-0.326576,0.002285,0.0,0.003096,0.0
2.14,-0.005187,-0.039704,2.710286,-7.1e-05,0.083279,-0.03304,-0.077539,-0.162728,-0.162639,0.003636,0.004021,0.001329,0.832041,0.03374,0.204605,-0.203226,0.0,0.0,-0.039088,0.023611,-0.533936,0.412892,0.116298,0.014681,-0.002087,-0.00191,0.000839,0.351284,0.022805,-0.109976,0.004472,0.0,0.0,-0.026303,0.043506,-0.114303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.069153,0.02929,-0.02929,0.069153,-0.014002,0.113159,0.050864,-0.050864,-0.113159,0.014002,-0.067717,0.285754,0.067717,0.26401,0.578446,-0.149856,0.002285,0.0,0.003096,0.0,-0.095495,0.040447,-0.040447,0.095495,-0.019336,0.156264,0.07024,-0.07024,-0.156264,0.019336,-0.802106,0.394605,0.802106,0.422833,0.453229,-0.326115,0.002285,0.0,0.003096,0.0
2.15,-0.007213,-0.03788,2.722903,0.005523,0.090259,-0.027712,-0.051753,-0.180346,-0.165166,0.003665,0.004249,0.001354,0.893479,0.033367,0.212794,-0.24408,0.0,0.0,-0.039847,0.02077,-0.595512,0.397551,0.128638,0.018537,-0.002131,-0.001952,0.000853,0.359713,0.023211,-0.112155,0.015897,0.0,0.0,-0.026622,0.043217,-0.119903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.068045,0.028821,-0.028821,0.068045,-0.013778,0.111346,0.050049,-0.050049,-0.111346,0.013778,-0.088021,0.281176,0.088021,0.264539,0.568045,-0.146519,0.002285,0.0,0.003096,0.0,-0.094742,0.040128,-0.040128,0.094742,-0.019183,0.155032,0.069686,-0.069686,-0.155032,0.019183,-0.778963,0.391494,0.778963,0.433729,0.456601,-0.327067,0.002285,0.0,0.003096,0.0
2.16,-0.009047,-0.036119,2.735427,0.010629,0.094966,-0.022841,-0.024659,-0.195574,-0.167844,0.003656,0.004442,0.001371,0.947764,0.032733,0.219387,-0.295632,0.0,0.0,-0.040343,0.018244,-0.650302,0.380213,0.137777,0.019805,-0.002157,-0.001977,0.000861,0.364651,0.023445,-0.113423,0.03093,0.0,0.0,-0.026807,0.043046,-0.123228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.067243,0.028481,-0.028481,0.067243,-0.013615,0.110034,0.04946,-0.04946,-0.110034,0.013615,-0.093979,0.277863,0.093979,0.273772,0.55245,-0.144261,0.002285,0.0,0.003096,0.0,-0.093679,0.039678,-0.039678,0.093679,-0.018968,0.153292,0.068904,-0.068904,-0.153292,0.018968,-0.764106,0.3871,0.764106,0.428351,0.463445,-0.326249,0.002285,0.0,0.003096,0.0
2.17,-0.010667,-0.034331,2.747587,0.01655,0.096415,-0.020144,0.002451,-0.205784,-0.16759,0.00362,0.004611,0.001382,0.996966,0.031923,0.224863,-0.348396,0.0,0.0,-0.040651,0.01595,-0.700095,0.362165,0.142288,0.018367,-0.002182,-0.002001,0.000869,0.369547,0.023675,-0.114673,0.047787,0.0,0.0,-0.02699,0.042875,-0.126555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.066304,0.028083,-0.028083,0.066304,-0.013425,0.108497,0.048769,-0.048769,-0.108497,0.013425,-0.123866,0.273981,0.123866,0.270905,0.542195,-0.131122,0.002285,0.0,0.003096,0.0,-0.093153,0.039455,-0.039455,0.093153,-0.018862,0.152432,0.068517,-0.068517,-0.152432,0.018862,-0.723258,0.384928,0.723258,0.455102,0.46316,-0.319033,0.002285,0.0,0.003096,0.0
2.18,-0.012268,-0.032381,2.759433,0.02323,0.095257,-0.016211,0.027281,-0.210911,-0.166291,0.003568,0.004751,0.00139,1.039034,0.031062,0.229183,-0.393851,0.0,0.0,-0.040808,0.01399,-0.742671,0.341961,0.144742,0.020869,-0.002198,-0.002017,0.000875,0.372735,0.023823,-0.115483,0.065186,0.0,0.0,-0.027109,0.042764,-0.128738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.065704,0.027829,-0.027829,0.065704,-0.013304,0.107515,0.048327,-0.048327,-0.107515,0.013304,-0.142367,0.271502,0.142367,0.274071,0.53031,-0.121814,0.002285,0.0,0.003096,0.0,-0.092436,0.039151,-0.039151,0.092436,-0.018716,0.151259,0.06799,-0.06799,-0.151259,0.018716,-0.692284,0.381964,0.692284,0.465499,0.468595,-0.309839,0.002285,0.0,0.003096,0.0
2.19,-0.013796,-0.03084,2.77092,0.026929,0.096916,-0.01567,0.056683,-0.220665,-0.165048,0.003492,0.004894,0.001396,1.083589,0.029991,0.233407,-0.395892,0.0,0.0,-0.040866,0.011922,-0.787684,0.324094,0.148967,0.01955,-0.002196,-0.002014,0.000874,0.372223,0.023799,-0.115353,0.074881,0.0,0.0,-0.02709,0.042782,-0.128386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.065193,0.027613,-0.027613,0.065193,-0.0132,0.10668,0.047952,-0.047952,-0.10668,0.0132,-0.156705,0.269392,0.156705,0.277654,0.518223,-0.1153,0.002285,0.0,0.003096,0.0,-0.091538,0.038771,-0.038771,0.091538,-0.018535,0.149789,0.067329,-0.067329,-0.149789,0.018535,-0.655717,0.378254,0.655717,0.480303,0.469492,-0.30264,0.002285,0.0,0.003096,0.0
